"","sample","copy","area_season","season","study.area","domestication","DESCRIPTION","state","grass_cover_percent","grass_cover","elevation","biome","latitude","longitude","collection_time","life_stage","sex_known","sex","BCS_known","horse_BCS","fecal_freshness","stud_pile","ID","annforbandgrassbio","perforbandgrassbio","annforbandgrasscov","bareground","litter","perforbandgrasscov","shrub","tree"
"412","WPN2",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1740.060669,"sagerush steppe",40.341064,-120.112836,"44210.58992","Adult","n","u","n","u",2,"n",412,316.851867732147,270.025415103941,32.935157089278,8.14372679470024,13.6988541058067,17.4373244878343,12.7580005277144,0.313457660340376
"413","WPN3",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1602.217529,"sagerush steppe",39.247712,-119.476843,"44211.41773","Adult","y","stallion","y","5",1,"y",413,169.700070046826,212.712073961772,17.4367515544638,13.4437802256851,14.1126986259308,10.0229331388654,13.419450948031,6.84737948107776
"414","WPN4",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1690.891357,"sagerush steppe",39.24452,-119.469125,"44211.44718","Adult","y","stallion","y","5",1,"y",414,168.959263181603,202.128612571341,17.8675634101811,12.5618623640868,14.2730866729602,9.99170025062176,13.4262774282278,7.14915109664991
"415","WPN5",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1591.917236,"sagerush steppe",39.247286,-119.477648,"44211.41517","Adult","n","u","n","u",2,"n",415,169.08972026327,213.626006346524,17.3442869281767,13.422173468457,14.0927207001339,10.0446416998315,13.4057934835312,6.92793670758462
"416","WPN6",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1692.418701,"sagerush steppe",39.244507,-119.46912,"44211.44748","Adult","n","u","n","u",2,"y",416,168.958478702603,202.102207376452,17.8696804432006,12.5591333435571,14.2736360848062,9.99229862362458,13.4248504773224,7.15032300732278
"417","WPN8",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1689.484253,"sagerush steppe",39.245817,-119.467962,"44211.46203","Adult","y","stallion","y","5",1,"y",417,171.689041777506,202.904287792088,18.136288825522,12.6486373988096,14.2863854706907,9.98984268845808,13.4186458193788,6.9249229709299
"418","WRR10",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1648.894287,"desert",37.705974,-113.87308,"44184.59128","Adult","y","stallion","y","6",1,"n",418,127.531596525731,201.922049642225,14.3630817218329,16.7163350482347,14.745967366196,12.6415627344911,13.5950200834727,12.1818302198638
"419","WRR11",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1352.355347,"desert",35.857251,-115.485873,"44185.54339","Adult","n","u","n","u",2,"n",419,382.917602713909,18.6901671064204,19.1227490890815,12.67563764292,9.676753360975,4.56433722829501,18.2326121372032,0.698419399422038
"420","WRR12",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1307.430298,"desert",35.876762,-115.472701,"44185.57556","Adult","y","mare","y","5",1,"n",420,417.316159721629,25.3511572828618,20.5556466251992,13.7269234830619,10.4830065720995,4.73585892362386,17.8530253279764,1.14304750315531
"421","WRR13",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1306.235229,"desert",35.876812,-115.472535,"44185.57829","Adult","y","mare","y","5",1,"n",421,417.413945304645,25.3561532274281,20.5535190026141,13.7330585159863,10.4859390709833,4.73746732354715,17.8519605871707,1.14408304846169
"422","WRR14",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1313.851685,"desert",35.877989,-115.471111,"44185.58973","Adult","y","stallion","y","5",1,"n",422,420.047577411282,25.6060290851348,20.6444106089386,13.7968362127014,10.5466477723842,4.74788193083487,17.827242942282,1.15967176209284
"423","WRR15",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1310.668945,"desert",35.877774,-115.470581,"44185.59258","Adult","y","stallion","y","5",1,"n",423,420.206624193581,25.2952348413289,20.6237464075406,13.8075044717326,10.5400998854433,4.73879052193661,17.8259541371063,1.15008441023374
"424","WRR1",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1254.088989,"desert",35.86839,-115.462059,"44185.62602","Adult","y","stallion","y","5",1,"n",424,418.295116133082,19.4851625863151,19.9617928436911,13.7428801004394,10.2276660389203,4.55089516635279,18.0248738229755,0.79990458254865
"425","WRR2",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1651.880249,"desert",37.705527,-113.872759,"44184.59476","Adult","y","mare","y","5",1,"n",425,127.103801320278,201.178055903212,14.3123217747675,16.7083560332769,14.7518663034676,12.5971876610469,13.5662224839873,12.2868193084493
"426","WRR3",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1424.130127,"desert",35.894137,-115.479353,"44185.43668","Adult","y","stallion","y","4",1,"n",426,432.221591451437,42.4636902100467,21.7362183560997,13.9509824115428,11.3045048756349,5.5286182938041,17.5706075327429,1.67726863969535
"427","WRR4",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1448.293213,"desert",35.894277,-115.479081,"44185.44259","Adult","n","u","n","u",3,"n",427,432.239876360164,42.5490010805921,21.7293343050285,13.9658733948182,11.3149800216118,5.53452617294499,17.5635161963159,1.68178825421557
"428","WRR5",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1448.14856,"desert",35.894327,-115.479068,"44185.44471","Adult","n","u","n","u",3,"n",428,432.277285705668,42.5801027486779,21.7311945790521,13.9669434781734,11.317721633523,5.53636921158989,17.5627400317696,1.68281623871474
"429","WRR6",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1346.675659,"desert",35.865766,-115.481844,"44185.50608","Adult","y","stallion","y","5",1,"n",429,397.881846973658,22.2054293183189,19.8227277297406,13.102413030364,10.000849587774,4.67119947717675,18.120666599638,0.859199678262618
"430","WRR7",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1346.230591,"desert",35.865726,-115.481738,"44185.50813","Adult","n","u","n","u",3,"y",430,397.987730647725,22.13463086303,19.8200595609393,13.1065557277099,10.0006489325311,4.6672787089764,18.1191822444011,0.857426001569511
"431","WRR8",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1343.104858,"desert",35.865223,-115.481702,"44185.5126","Adult","y","mare","y","3",1,"n",431,397.456744658082,21.8687593888635,19.7883379639166,13.0896758926643,9.98453569400972,4.65507764809912,18.1229407302087,0.84482940529243
"432","WRR9",1,"WRR","winter","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1352.982422,"desert",35.857085,-115.485898,"44185.5378","Adult","n","u","n","u",3,"n",432,382.838579053004,18.5760750916764,19.1175269244506,12.6667806858252,9.6716499745972,4.55905270200255,18.2354713602318,0.694416917760328
"433","WSC10",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1038.505859,"sagerush steppe",42.746059,-115.235476,"44203.43149","Adult","n","u","n","u",2,"y",433,275.630198656242,467.026579869077,18.7840902379968,17.5038636435908,23.2805491325541,28.6687260651709,5.90123518482344,0.127875018739012
"434","WSC11",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1038.012329,"sagerush steppe",42.746049,-115.235515,"44203.43345","Adult","n","u","n","u",2,"n",434,275.656441383321,467.040434695695,18.7843694913406,17.5050793246951,23.2822659785196,28.6678039871336,5.89970832500409,0.127873589328875
"435","WSC12",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1037.509155,"sagerush steppe",42.745827,-115.235813,"44203.43662","Adult","n","u","n","u",2,"n",435,275.546153181936,466.916042156163,18.7777575793382,17.5164266334604,23.2784779061894,28.6671271910889,5.8929144378951,0.127554660764683
"436","WSC13",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1036.998169,"sagerush steppe",42.745821,-115.235866,"44203.43888","Adult","n","u","n","u",2,"n",436,275.546773086556,466.846869900777,18.7778590875828,17.5159016222064,23.2791522165002,28.664863710121,5.89170443027331,0.127581144407729
"437","WSC14",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1035.981445,"sagerush steppe",42.745807,-115.235764,"44203.44087","Adult","n","u","n","u",2,"n",437,275.608730050471,467.059068794616,18.783271950166,17.5182148865548,23.2865320783886,28.6777201836948,5.89007866139226,0.127426908561815
"438","WSC15",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1035.610107,"sagerush steppe",42.745499,-115.235943,"44203.44355","Adult","n","u","n","u",2,"n",438,275.529016893381,467.397687556527,18.7779045298986,17.5321983211151,23.2987133397265,28.7085266808164,5.87852854422412,0.127243474664473
"439","WSC16",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1150.401367,"sagerush steppe",42.667205,-115.288485,"44203.55262","Adult","n","u","n","u",2,"y",439,209.343545116978,541.868970544684,16.1600291591681,18.3184864569333,23.3432808620179,35.0860742191949,4.92704285030868,0.00588195093058751
"440","WSC17",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1163.052002,"sagerush steppe",42.668986,-115.298693,"44203.57159","Adult","n","u","y","5",1,"n",440,212.922881050968,541.166322751684,16.3324951829127,18.4560950389694,23.3756508192465,34.819064277938,4.87288355630868,0.00599459757391895
"441","WSC18",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1161.556519,"sagerush steppe",42.670048,-115.298893,"44203.57907","Adult","y","mare","y","5",1,"n",441,213.940116519691,539.73865843176,16.3844740468535,18.4608303733451,23.3707299990449,34.7396407991741,4.87973275967928,0.00606248038676169
"442","WSC2",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1050.494385,"sagerush steppe",42.746296,-115.236394,"44203.40141","Adult","n","u","n","u",2,"n",442,275.542308076997,465.452813718983,18.7674783367734,17.4911528564544,23.2187053892107,28.5721819620109,5.91375626255922,0.12857909237218
"443","WSC3",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1046.567871,"sagerush steppe",42.746309,-115.236404,"44203.40492","Adult","n","u","n","u",2,"n",443,275.553165075034,465.509654388358,18.7694861300591,17.4931468849477,23.220968622101,28.5767530695771,5.91671214188267,0.128572078217372
"444","WSC5",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1043.572876,"sagerush steppe",42.74644,-115.236298,"44203.40778","Adult","n","u","n","u",2,"n",444,275.547193668698,465.40775038661,18.7681206222141,17.4885427089966,23.2169789866279,28.5676248521787,5.91991267170017,0.128672791776585
"445","WSC7",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1040.260864,"sagerush steppe",42.746337,-115.236403,"44203.41603","Adult","n","u","n","u",2,"n",445,275.562582441075,465.500445750362,18.7699973618856,17.4906574362986,23.2199277702475,28.576150536265,5.91750889226487,0.128649012526495
"446","WSC8",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1034.321899,"sagerush steppe",42.746609,-115.235124,"44203.42508","Adult","n","u","n","u",2,"n",446,275.69965143476,466.544093957899,18.7834072024682,17.4796730949499,23.2563365156217,28.6172517041473,5.92273318832534,0.128327523912668
"447","WSC9",1,"WSC","winter","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1039.609497,"sagerush steppe",42.746105,-115.235471,"44203.42905","Adult","n","u","n","u",2,"n",447,275.629453336482,466.902008429773,18.7820295042058,17.5024072089094,23.2733317588068,28.6579401558781,5.90281234671075,0.128018094943953
"448","WSS10",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1480.868164,"sagerush steppe",42.778876,-118.948657,"44205.6499","Adult","n","u","n","u",2,"n",448,108.700706834246,437.763371894816,11.9736675833542,15.8480510920703,15.9521625491488,25.4732334825792,16.3804359189982,2.89879315438987
"449","WSS13",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1474.60083,"sagerush steppe",42.788039,-118.948576,"44205.71369","Adult","n","u","n","u",2,"n",449,109.430568972946,470.794571059256,12.2627661745697,15.0883733587319,15.7178039322403,27.0864004354038,15.6522938068349,2.72659364582625
"450","WSS15",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1482.616943,"sagerush steppe",42.788265,-118.948077,"44205.72039","Adult","n","u","n","u",2,"n",450,109.473047359737,472.977199689087,12.2596035400483,15.0204048237021,15.6887184825248,27.1550793874462,15.6389996227221,2.74833293181271
"451","WSS16",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1499.46228,"sagerush steppe",42.788645,-118.946831,"44205.72672","Adult","n","u","n","u",2,"n",451,109.379014590246,479.975832916686,12.2225444297986,14.8573246670606,15.6070678605518,27.3544202536248,15.6157674651152,2.81131766737876
"452","WSS17",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1402.379761,"sagerush steppe",42.74396,-118.98606,"44206.41802","Adult","n","u","n","u",1,"n",452,106.901818032996,378.545200720301,11.6577978063554,21.5206449969987,17.3613556578205,21.3943376321007,17.3085972315696,1.05849264237772
"453","WSS18",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1402.910522,"sagerush steppe",42.743666,-118.986985,"44206.42164","Adult","n","u","n","u",2,"n",453,106.72078063672,379.958687672627,11.6381514391627,21.6334178296264,17.3616123346417,21.3868113097834,17.2896996293066,1.01771242186364
"454","WSS19",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1429.723511,"sagerush steppe",42.719263,-118.991192,"44206.43877","Adult","y","stallion","y","5",1,"n",454,108.785031122598,407.921524643273,11.2385701805475,22.0543689938847,16.6914039749563,20.7345706537566,17.7573119903902,1.5763914167152
"455","WSS1",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1423.849976,"sagerush steppe",42.718485,-118.990423,"44206.50983","Adult","n","u","n","u",2,"n",455,109.151066428724,407.280967755119,11.2536996925815,21.9077880856049,16.6672251965071,20.7378497055231,17.8092461663511,1.62598480617198
"456","WSS21",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1407.229492,"sagerush steppe",42.721051,-118.993529,"44206.5253","Adult","n","u","n","u",2,"n",456,107.908589817116,409.66877861831,11.2085506731846,22.4257357693603,16.7603981757107,20.7396518921084,17.6042002348636,1.45387843533514
"457","WSS22",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1410.095703,"sagerush steppe",42.721032,-118.992704,"44206.52986","Adult","n","u","n","u",2,"u",457,108.106108475749,407.634133350329,11.2277817738161,22.3099716837687,16.7511085212736,20.7226921361,17.6465751927962,1.48543216396099
"458","WSS23",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1411.963013,"sagerush steppe",42.720108,-118.992929,"44206.53788","Adult","n","u","y","5",1,"n",458,108.294199253131,409.969802275177,11.214913737031,22.3180062860756,16.7262464123429,20.7295850371388,17.6524600752328,1.50501930853169
"459","WSS5",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1496.443604,"sagerush steppe",42.773315,-118.94668,"44205.67606","Adult","n","u","n","u",1,"n",459,107.951675685508,426.352325951526,11.7440907644036,16.0214042108135,15.9488427083807,24.7790550679824,16.8208812696103,3.14291755718248
"460","WSS6",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1497.078613,"sagerush steppe",42.773368,-118.946622,"44205.677","Adult","n","u","n","u",2,"n",460,107.986160570132,426.536035728742,11.7466379235852,16.0144806916531,15.9468252993692,24.7846770269103,16.817076664893,3.14616675535181
"461","WSS7",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1482.973145,"sagerush steppe",42.778585,-118.947369,"44205.68872","Adult","n","u","n","u",2,"u",461,108.498326255309,440.954370585697,11.9156768787046,15.7674925623964,15.9024549769491,25.5212045511321,16.3950491676697,2.98818613312743
"462","WSS9",1,"WSS","winter","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1471.137085,"sagerush steppe",42.787737,-118.94867,"44205.71105","Adult","n","u","n","u",2,"n",462,109.443833752806,468.922354488357,12.2611795115979,15.1317960229463,15.7381130535338,27.0137314921887,15.6754687889713,2.72359703421536
"463","WSW10",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1162.03125,"sagerush steppe",43.68282,-118.442034,"44206.71016","Adult","y","mare","y","5",1,"n",463,151.568601890427,523.561927160328,18.8591811136496,10.7846660395108,12.120145141782,33.3605608565157,11.0171303140259,1.63202526542131
"464","WSW11",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1159.546631,"sagerush steppe",43.683678,-118.441336,"44206.71451","Adult","n","u","n","u",2,"n",464,151.644540218311,523.669759177956,18.8913951209033,10.8254364647807,12.1371043174322,33.3936977215666,11.0053257430307,1.58859753941721
"465","WSW12",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1159.987671,"sagerush steppe",43.683729,-118.441416,"44206.71516","Adult","n","u","n","u",2,"n",465,151.631506162673,523.692161724295,18.8909560422839,10.8251537311696,12.1348537875601,33.3948899490696,11.0011904655347,1.58782144807154
"466","WSW13",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1125.905273,"sagerush steppe",43.693989,-118.435423,"44207.42646","Adult","n","u","y","5",1,"n",466,149.048111551072,522.783271818394,18.8195671259384,11.594915163134,12.4484707863759,33.3628366151255,10.9280633544156,1.283330048555
"467","WSW14",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1124.825562,"sagerush steppe",43.693998,-118.435435,"44207.42682","Adult","n","u","y","5",1,"n",467,149.002418910505,522.739976079663,18.8149130312084,11.5960016305249,12.4492678316259,33.36295304178,10.9294887587853,1.28342016027522
"468","WSW15",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1135.946289,"sagerush steppe",43.688364,-118.432528,"44207.44037","Adult","n","u","n","u",2,"n",468,151.057374331215,521.884646406711,19.052476631745,11.308707419589,12.381101959976,33.5412025129276,11.0811996451072,1.24895817463234
"469","WSW16",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1128.273682,"sagerush steppe",43.689061,-118.433249,"44207.44382","Adult","n","u","n","u",2,"y",469,150.868046409533,521.769381355553,19.0272723200287,11.3320611028984,12.3781212202661,33.5040496349057,11.041356448506,1.258558437486
"470","WSW17",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1129.148926,"sagerush steppe",43.689096,-118.433265,"44207.44514","Adult","n","u","n","u",2,"n",470,150.864204110331,521.844727284127,19.0263109574501,11.3342857526725,12.3785866873273,33.5043687385519,11.0406420321464,1.25963876734844
"471","WSW18",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1131.531006,"sagerush steppe",43.694993,-118.439239,"44207.47833","Adult","y","mare","y","6",1,"n",471,148.621427036321,523.053975034028,18.7298069345942,11.5170767963321,12.3708494519665,33.2751226807078,10.82568145999,1.37208073644244
"472","WSW19",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1161.751709,"sagerush steppe",43.686874,-118.437989,"44207.51581","Adult","n","u","n","u",1,"n",472,151.511204274779,523.47371485647,18.98813059038,11.0154347115286,12.2209188266753,33.4791165576025,10.985523799286,1.42879473983598
"473","WSW2",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1132.734009,"sagerush steppe",43.695515,-118.442141,"44206.66676","Adult","n","u","n","u",2,"y",473,148.328651748214,522.223656019788,18.6628006315667,11.4551932048432,12.3204843204172,33.1894700117636,10.7609976249156,1.44517401630802
"474","WSW6",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1145.464111,"sagerush steppe",43.693734,-118.444125,"44206.68434","Adult","n","u","n","u",2,"n",474,148.672694321385,524.247814024254,18.6697901284289,11.2591623036649,12.2245804806014,33.3097775987828,10.7028862934622,1.50801002371683
"475","WSW7",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1140.886963,"sagerush steppe",43.693902,-118.443468,"44206.68692","Adult","n","u","n","u",2,"n",475,148.709035893809,523.951591028114,18.684269657892,11.2936587156292,12.2429937916557,33.299549257192,10.7169182978304,1.48788992386162
"476","WSW8",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1134.533691,"sagerush steppe",43.695737,-118.441876,"44206.69159","Adult","n","u","n","u",2,"n",476,148.324983782575,522.058861424897,18.6653394474891,11.4784565484845,12.3313678559445,33.1786243149536,10.7712112739067,1.43585281288446
"477","WSW9",1,"WSW","winter","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1135.28833,"sagerush steppe",43.69575,-118.441861,"44206.69191","Adult","n","u","n","u",2,"y",477,148.308806291998,522.07286978463,18.6632859405338,11.4807088340298,12.3324191802149,33.1789801451311,10.7735524914773,1.43549180841259
"478","WTP10",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1483.579468,"sagerush steppe",40.457207,-120.076652,"44209.38903","Adult","n","u","n","u",1,"n",478,271.362014932035,173.833637956877,33.2808284507426,8.50363903754622,15.7363682922131,13.0042099130296,12.0030070807354,0.20626694419516
"479","WTP11",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1568.06897,"sagerush steppe",40.414848,-119.985351,"44209.50957","Adult","n","u","n","u",2,"n",479,204.570556999209,187.168667382217,23.625216548036,10.8579115354197,15.1567337024065,13.4623535946974,14.0681137724551,0.269517568636312
"480","WTP12",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1570.382446,"sagerush steppe",40.415164,-119.984234,"44209.49587","Adult","n","u","n","u",2,"y",480,203.414324390381,186.382790614601,23.5323798153754,10.8941745473688,15.1501015247514,13.4315741976725,14.0779390475474,0.268547068002783
"481","WTP13",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1570.923706,"sagerush steppe",40.415454,-119.984221,"44209.49865","Adult","n","u","n","u",2,"n",481,203.253414242672,186.119552464356,23.5243478913825,10.9026178207042,15.1487905837299,13.4185697256404,14.0814396605938,0.268155323402698
"482","WTP14",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1570.633911,"sagerush steppe",40.415427,-119.984377,"44209.5019","Adult","n","u","n","u",3,"n",482,203.284257449927,186.238937845252,23.5271269399872,10.9005345533802,15.150210439292,13.4253598136109,14.0816391717711,0.268413438051933
"483","WTP15",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1571.653442,"sagerush steppe",40.415674,-119.98422,"44209.50397","Adult","n","u","n","u",2,"n",483,203.008530337924,186.05840579029,23.5063636790901,10.9095972176529,15.1471824035343,13.4188043427175,14.0850072848616,0.268275602763548
"484","WTP16",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1572.754395,"sagerush steppe",40.415715,-119.984195,"44209.50606","Adult","n","u","n","u",2,"n",484,202.995811769351,185.97909645152,23.506728902552,10.911135240835,15.1483178918769,13.4143716008818,14.0850854803304,0.268140773435994
"485","WTP1",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1789.631836,"sagerush steppe",38.56512,-113.18509,"44179.47363","Adult","n","u","n","u",3,"n",485,137.057983233997,99.791873818869,16.5466637592673,15.1511702282308,16.705528904395,6.84046615302612,9.46557639191743,15.2949411251635
"486","WTP2",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1487.489014,"sagerush steppe",40.45713,-120.076509,"44209.39098","Adult","n","u","n","u",1,"n",486,271.346608432375,174.033191665413,33.2667039641944,8.50725421242666,15.7315659319994,13.0064126673687,12.0048753196931,0.207156423950654
"487","WTP4",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1541.82605,"sagerush steppe",40.448969,-120.050333,"44209.40819","Adult","n","u","n","u",3,"y",487,255.583177552535,172.852319803106,30.3681014156482,9.52462589123839,15.4753741087616,12.6576329459949,12.7637736841611,0.217161564258405
"488","WTP5",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1550.955688,"sagerush steppe",40.442908,-120.047906,"44209.41438","Adult","n","u","n","u",3,"y",488,255.64729497588,182.642042593246,29.9581362513237,9.47497352629721,15.411747264384,13.1840875397106,12.8718861042476,0.227815037063184
"489","WTP6",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1590.188354,"sagerush steppe",40.438596,-120.018157,"44209.44105","Adult","n","u","n","u",2,"n",489,227.107176479449,175.782465026077,26.7265585283651,10.3154760784018,15.2986151644669,12.8251962870215,13.2766893863795,0.236518800248536
"490","WTP7",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1566.671021,"sagerush steppe",40.416179,-120.01216,"44209.45222","Adult","n","u","n","u",4,"y",490,232.109862471741,196.108303504145,26.3379380180859,10.2165693293142,15.3361388470234,13.8556801055011,13.2515118688772,0.251643745290128
"491","WTP8",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1554.202271,"sagerush steppe",40.413237,-119.989383,"44209.48242","Adult","n","u","n","u",2,"n",491,209.788165987228,188.904390036996,24.063430496972,10.7491764262318,15.1905742630252,13.502910196291,13.9722176402667,0.268803167047624
"492","WTP9",1,"WTP","winter","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1566.703735,"sagerush steppe",40.414687,-119.985234,"44209.48839","Adult","n","u","n","u",2,"n",492,204.546148086405,187.170069084385,23.6233605997674,10.854456578557,15.1543732252094,13.4635576338951,14.0668569195052,0.269429100207677
