sample_name,sample,copy,area_season,season,study.area,domestication,DESCRIPTION,state,grass_cover_percent,grass_cover,elevation,biome,latitude,longitude,collection_time,life_stage,sex_known,sex,BCS_known,horse_BCS,fecal_freshness,stud_pile,Other_notes
WAT7_1,WAT7,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2026.480591,sagerush steppe,41.289443,-107.881671,44196.48473,Adult,n,u,n,u,2,n,
WAT7_2,WAT7,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2026.480591,sagerush steppe,41.289443,-107.881671,44196.48473,Adult,n,u,n,u,2,n,
WAT9_1,WAT9,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2112.627441,sagerush steppe,41.284155,-107.947976,44196.51778,Adult,n,u,n,u,2,n,
WAT9_2,WAT9,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2112.627441,sagerush steppe,41.284155,-107.947976,44196.51778,Adult,n,u,n,u,2,n,
WCN10_1,WCN10,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1876.272583,sagerush steppe,39.150015,-113.631255,44180.38874,Adult,n,u,n,u,2,n,
WCN10_2,WCN10,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1876.272583,sagerush steppe,39.150015,-113.631255,44180.38874,Adult,n,u,n,u,2,n,
WCN12_1,WCN12,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1793.212769,sagerush steppe,39.155867,-113.617162,44180.44559,Adult,n,u,n,u,3,n,
WCN12_2,WCN12,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1793.212769,sagerush steppe,39.155867,-113.617162,44180.44559,Adult,n,u,n,u,3,n,
WCN13_1,WCN13,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1792.341919,sagerush steppe,39.156185,-113.616852,44180.45086,Adult,n,u,n,u,2,y,
WCN13_2,WCN13,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1792.341919,sagerush steppe,39.156185,-113.616852,44180.45086,Adult,n,u,n,u,2,y,
WCN15_1,WCN15,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1793.620605,sagerush steppe,39.156115,-113.616877,44180.45138,Adult,n,u,n,u,3,n,
WCN15_2,WCN15,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1793.620605,sagerush steppe,39.156115,-113.616877,44180.45138,Adult,n,u,n,u,3,n,
WCN16_1,WCN16,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1756.334839,sagerush steppe,39.163139,-113.612642,44180.4617,Adult,n,u,n,u,3,n,
WCN16_2,WCN16,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1756.334839,sagerush steppe,39.163139,-113.612642,44180.4617,Adult,n,u,n,u,3,n,
WCN17_1,WCN17,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1682.731934,sagerush steppe,39.155936,-113.591205,44180.67865,Adult,n,u,n,u,3,n,
WCN17_2,WCN17,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1682.731934,sagerush steppe,39.155936,-113.591205,44180.67865,Adult,n,u,n,u,3,n,
WCN1_1,WCN1,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1908.814941,sagerush steppe,39.125994,-113.619658,44180.69319,Adult,n,u,n,u,3,n,
WCN1_2,WCN1,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1908.814941,sagerush steppe,39.125994,-113.619658,44180.69319,Adult,n,u,n,u,3,n,
WCN2_1,WCN2,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1852.70166,sagerush steppe,39.148444,-113.623419,44180.40273,Adult,n,u,n,u,2,n,
WCN2_2,WCN2,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1852.70166,sagerush steppe,39.148444,-113.623419,44180.40273,Adult,n,u,n,u,2,n,
WCN3_1,WCN3,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1854.16626,sagerush steppe,39.14844,-113.623456,44180.40441,Adult,n,u,n,u,2,n,
WCN3_2,WCN3,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1854.16626,sagerush steppe,39.14844,-113.623456,44180.40441,Adult,n,u,n,u,2,n,
WCN4_1,WCN4,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1853.923462,sagerush steppe,39.148442,-113.623453,44180.40586,Adult,n,u,n,u,2,n,
WCN4_2,WCN4,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1853.923462,sagerush steppe,39.148442,-113.623453,44180.40586,Adult,n,u,n,u,2,n,
WCN5_1,WCN5,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1847.785522,sagerush steppe,39.148617,-113.623434,44180.41453,Adult,n,u,n,u,2,n,
WCN5_2,WCN5,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1847.785522,sagerush steppe,39.148617,-113.623434,44180.41453,Adult,n,u,n,u,2,n,
WCN6_1,WCN6,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1837.765747,sagerush steppe,39.148066,-113.622442,44180.4236,Adult,n,u,n,u,2,n,
WCN6_2,WCN6,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1837.765747,sagerush steppe,39.148066,-113.622442,44180.4236,Adult,n,u,n,u,2,n,
WCN7_1,WCN7,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1833.979736,sagerush steppe,39.148426,-113.621514,44180.42759,Adult,n,u,n,u,2,n,
WCN7_2,WCN7,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1833.979736,sagerush steppe,39.148426,-113.621514,44180.42759,Adult,n,u,n,u,2,n,
WCN8_1,WCN8,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1819.538696,sagerush steppe,39.150809,-113.621539,44180.43141,Adult,n,u,n,u,2,n,worms
WCN8_2,WCN8,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1819.538696,sagerush steppe,39.150809,-113.621539,44180.43141,Adult,n,u,n,u,2,n,worms
WCN9_1,WCN9,1,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1820.803101,sagerush steppe,39.151107,-113.62153,44180.43409,Adult,n,u,n,u,2,y,
WCN9_2,WCN9,2,WCN,winter,CN,wild,"Conger HMA, UT, feces ",UT,10.1,medium,1820.803101,sagerush steppe,39.151107,-113.62153,44180.43409,Adult,n,u,n,u,2,y,
WDF1_1,WDF1,1,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2181.781738,pasture,41.30115,-105.650804,44251.51894,Adult,y,gelding,y,7,1,u,
WDF1_2,WDF1,2,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2181.781738,pasture,41.30115,-105.650804,44251.51894,Adult,y,gelding,y,7,1,u,
WDF2_1,WDF2,1,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2202.265625,pasture,41.301347,-105.650726,44251.53034,Adult,y,gelding,y,6,1,n,
WDF2_2,WDF2,2,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2202.265625,pasture,41.301347,-105.650726,44251.53034,Adult,y,gelding,y,6,1,n,
WDF3_1,WDF3,1,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2200.326904,pasture,41.301217,-105.650936,44251.54652,Adult,y,gelding,y,5,1,u,
WDF3_2,WDF3,2,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2200.326904,pasture,41.301217,-105.650936,44251.54652,Adult,y,gelding,y,5,1,u,
WDF4_1,WDF4,1,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2192.926514,pasture,41.286215,-105.659791,44251.55845,Adult,y,mare,y,5,2,n,
WDF4_2,WDF4,2,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2192.926514,pasture,41.286215,-105.659791,44251.55845,Adult,y,mare,y,5,2,n,
WDF5_1,WDF5,1,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2207.420898,pasture,41.301306,-105.65076,44252.61197,Adult,y,gelding,y,5,1,u,
WDF5_2,WDF5,2,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2207.420898,pasture,41.301306,-105.65076,44252.61197,Adult,y,gelding,y,5,1,u,
WDF6_1,WDF6,1,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2205.009521,pasture,41.301245,-105.650807,44252.61718,Adult,y,mare,y,6,1,n,
WDF6_2,WDF6,2,WDF,winter,DF,domestic,"Domestic grass hay, Laramie WY, feces",WY,.,.,2205.009521,pasture,41.301245,-105.650807,44252.61718,Adult,y,mare,y,6,1,n,
WDG1_1,WDG1,1,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,1955.658081,pasture,39.228277,-108.404176,44163.45425,Adult,y,mare,y,5,1,n,
WDG1_2,WDG1,2,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,1955.658081,pasture,39.228277,-108.404176,44163.45425,Adult,y,mare,y,5,1,n,
WDG2_1,WDG2,1,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,2086.152588,pasture,39.273327,-108.535994,44163.68909,Adult,y,mare,y,6,1,n,
WDG2_2,WDG2,2,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,2086.152588,pasture,39.273327,-108.535994,44163.68909,Adult,y,mare,y,6,1,n,
WDG3_1,WDG3,1,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,2170.6604,pasture,41.396975,-105.59554,44225.4616,Adult,y,mare,y,5,1,n,
WDG3_2,WDG3,2,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,2170.6604,pasture,41.396975,-105.59554,44225.4616,Adult,y,mare,y,5,1,n,
WDG4_1,WDG4,1,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,2173.687256,pasture,41.396897,-105.595618,44225.46721,Adult,n,u,n,u,2,n,
WDG4_2,WDG4,2,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,2173.687256,pasture,41.396897,-105.595618,44225.46721,Adult,n,u,n,u,2,n,
WDG5_1,WDG5,1,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,2183.000977,pasture,41.397117,-105.595818,44225.50493,Adult,y,mare,y,6,2,n,
WDG5_2,WDG5,2,WDG,winter,DG,domestic,"Domestic grain, Laramie WY, feces",WY,.,.,2183.000977,pasture,41.397117,-105.595818,44225.50493,Adult,y,mare,y,6,2,n,
WDP1_1,WDP1,1,WDP,winter,DP,domestic,"Domestic pasture, Laramie, WY, feces",WY,.,.,2259.478516,pasture,41.260222,-105.53298,44267.4977,Adult,y,gelding,y,7,1,n,
WDP1_2,WDP1,2,WDP,winter,DP,domestic,"Domestic pasture, Laramie, WY, feces",WY,.,.,2259.478516,pasture,41.260222,-105.53298,44267.4977,Adult,y,gelding,y,7,1,n,
WDP2_1,WDP2,1,WDP,winter,DP,domestic,"Domestic pasture, Laramie, WY, feces",WY,.,.,2260.599609,pasture,41.260459,-105.532681,44267.49991,Adult,y,mare,y,6,1,n,
WDP2_2,WDP2,2,WDP,winter,DP,domestic,"Domestic pasture, Laramie, WY, feces",WY,.,.,2260.599609,pasture,41.260459,-105.532681,44267.49991,Adult,y,mare,y,6,1,n,
WDP5_1,WDP5,1,WDP,winter,DP,domestic,"Domestic pasture, Laramie, WY, feces",WY,.,.,2259.344238,pasture,41.260968,-105.533238,44267.54718,Adult,y,mare,y,6,1,n,
WDP5_2,WDP5,2,WDP,winter,DP,domestic,"Domestic pasture, Laramie, WY, feces",WY,.,.,2259.344238,pasture,41.260968,-105.533238,44267.54718,Adult,y,mare,y,6,1,n,
WDP6_1,WDP6,1,WDP,winter,DP,domestic,"Domestic pasture, Laramie, WY, feces",WY,.,.,2259.82373,pasture,41.261224,-105.533174,44267.56147,Adult,y,gelding,y,5,1,n,
WDP6_2,WDP6,2,WDP,winter,DP,domestic,"Domestic pasture, Laramie, WY, feces",WY,.,.,2259.82373,pasture,41.261224,-105.533174,44267.56147,Adult,y,gelding,y,5,1,n,
WFR13_1,WFR13,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1824.531982,sagerush steppe,38.507715,-113.176642,44177.71064,Adult,n,u,n,u,2,n,
WFR13_2,WFR13,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1824.531982,sagerush steppe,38.507715,-113.176642,44177.71064,Adult,n,u,n,u,2,n,
WFR14_1,WFR14,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1929.487427,sagerush steppe,38.576301,-113.211757,44178.44848,Adult,n,u,n,u,3,y,
WFR14_2,WFR14,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1929.487427,sagerush steppe,38.576301,-113.211757,44178.44848,Adult,n,u,n,u,3,y,
WFR15_1,WFR15,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1896.924194,sagerush steppe,38.574044,-113.206038,44178.47372,Adult,n,u,n,u,3,n,
WFR15_2,WFR15,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1896.924194,sagerush steppe,38.574044,-113.206038,44178.47372,Adult,n,u,n,u,3,n,
WFR16_1,WFR16,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1764.971191,sagerush steppe,38.577806,-113.174107,44178.51556,Adult,n,u,y,5,1,n,
WFR16_2,WFR16,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1764.971191,sagerush steppe,38.577806,-113.174107,44178.51556,Adult,n,u,y,5,1,n,
WFR17_1,WFR17,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1739.355225,sagerush steppe,38.583035,-113.168635,44178.67491,Adult,n,u,n,u,3,y,
WFR17_2,WFR17,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1739.355225,sagerush steppe,38.583035,-113.168635,44178.67491,Adult,n,u,n,u,3,y,
WFR18_1,WFR18,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1251.158447,sagerush steppe,40.265825,-120.043306,44209.59366,Adult,n,u,n,u,2,n,
WFR18_2,WFR18,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1251.158447,sagerush steppe,40.265825,-120.043306,44209.59366,Adult,n,u,n,u,2,n,
WFR19_1,WFR19,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1803.93811,sagerush steppe,38.566258,-113.188091,44179.46549,Adult,n,u,n,u,2,y,
WFR19_2,WFR19,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1803.93811,sagerush steppe,38.566258,-113.188091,44179.46549,Adult,n,u,n,u,2,y,
WFR1_1,WFR1,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1730.776489,sagerush steppe,39.243635,-119.467971,44211.5489,Adult,y,stallion,y,5,1,n,
WFR1_2,WFR1,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1730.776489,sagerush steppe,39.243635,-119.467971,44211.5489,Adult,y,stallion,y,5,1,n,
WFR2_1,WFR2,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1824.544922,sagerush steppe,38.507711,-113.176649,44177.71088,Adult,n,u,n,u,2,n,
WFR2_2,WFR2,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1824.544922,sagerush steppe,38.507711,-113.176649,44177.71088,Adult,n,u,n,u,2,n,
WFR3_1,WFR3,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1821.932373,sagerush steppe,38.507322,-113.176988,44177.7191,Adult,n,u,n,u,2,n,
WFR3_2,WFR3,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1821.932373,sagerush steppe,38.507322,-113.176988,44177.7191,Adult,n,u,n,u,2,n,
WFR4_1,WFR4,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1835.586548,sagerush steppe,38.506037,-113.181043,44178.33882,Adult,n,u,n,u,2,n,
WFR4_2,WFR4,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1835.586548,sagerush steppe,38.506037,-113.181043,44178.33882,Adult,n,u,n,u,2,n,
WFR5_1,WFR5,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1836.47229,sagerush steppe,38.506246,-113.181096,44178.34219,Adult,n,u,n,u,2,n,
WFR5_2,WFR5,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1836.47229,sagerush steppe,38.506246,-113.181096,44178.34219,Adult,n,u,n,u,2,n,
WFR6_1,WFR6,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1833.422852,sagerush steppe,38.506266,-113.180833,44178.34572,Adult,n,u,n,u,2,n,
WFR6_2,WFR6,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1833.422852,sagerush steppe,38.506266,-113.180833,44178.34572,Adult,n,u,n,u,2,n,
WFR7_1,WFR7,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1835.856567,sagerush steppe,38.500609,-113.183617,44178.3708,Adult,n,u,n,u,2,n,
WFR7_2,WFR7,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1835.856567,sagerush steppe,38.500609,-113.183617,44178.3708,Adult,n,u,n,u,2,n,
WFR9_1,WFR9,1,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1888.211914,sagerush steppe,38.574062,-113.205707,44178.42486,Adult,n,u,n,u,3,n,
WFR9_2,WFR9,2,WFR,winter,FR,wild,"Frisco HMA, UT, feces",UT,9.3,low ,1888.211914,sagerush steppe,38.574062,-113.205707,44178.42486,Adult,n,u,n,u,3,n,
WGM10_1,WGM10,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2163.467041,sagerush steppe,42.390717,-107.667996,44170.44705,Adult,n,u,n,u,2,n,
WGM10_2,WGM10,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2163.467041,sagerush steppe,42.390717,-107.667996,44170.44705,Adult,n,u,n,u,2,n,
WGM11_1,WGM11,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2165.817871,sagerush steppe,42.390172,-107.666207,44170.45624,Adult,n,u,n,u,3,n,
WGM11_2,WGM11,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2165.817871,sagerush steppe,42.390172,-107.666207,44170.45624,Adult,n,u,n,u,3,n,
WGM12_1,WGM12,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2192.801758,sagerush steppe,42.388205,-107.664979,44170.47226,Adult,n,u,n,u,3,n,
WGM12_2,WGM12,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2192.801758,sagerush steppe,42.388205,-107.664979,44170.47226,Adult,n,u,n,u,3,n,
WGM13_1,WGM13,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2190.169678,sagerush steppe,42.388328,-107.666158,44170.47772,Adult,y,mare,y,5,1,n,
WGM13_2,WGM13,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2190.169678,sagerush steppe,42.388328,-107.666158,44170.47772,Adult,y,mare,y,5,1,n,
WGM14_1,WGM14,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2165.258789,sagerush steppe,42.390852,-107.665836,44170.49135,Adult,n,u,n,u,3,n,
WGM14_2,WGM14,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2165.258789,sagerush steppe,42.390852,-107.665836,44170.49135,Adult,n,u,n,u,3,n,
WGM15_1,WGM15,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2126.258301,sagerush steppe,42.379087,-107.616953,44170.52215,Adult,y,stallion,y,4,1,n,
WGM15_2,WGM15,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2126.258301,sagerush steppe,42.379087,-107.616953,44170.52215,Adult,y,stallion,y,4,1,n,
WGM16_1,WGM16,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,1918.659424,sagerush steppe,42.451734,-107.579674,44170.58802,Adult,y,mare,y,6,1,n,
WGM16_2,WGM16,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,1918.659424,sagerush steppe,42.451734,-107.579674,44170.58802,Adult,y,mare,y,6,1,n,
WGM17_1,WGM17,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,1919.432129,sagerush steppe,42.451815,-107.579728,44170.58984,Adult,y,mare,y,5,1,n,
WGM17_2,WGM17,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,1919.432129,sagerush steppe,42.451815,-107.579728,44170.58984,Adult,y,mare,y,5,1,n,
WGM18_1,WGM18,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2097.534912,sagerush steppe,42.382361,-107.586503,44170.63229,Adult,n,u,y,5,1,n,
WGM18_2,WGM18,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2097.534912,sagerush steppe,42.382361,-107.586503,44170.63229,Adult,n,u,y,5,1,n,
WGM19_1,WGM19,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,1921.171265,sagerush steppe,42.333182,-107.472661,44171.3561,Adult,y,stallion,y,5,2,n,
WGM19_2,WGM19,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,1921.171265,sagerush steppe,42.333182,-107.472661,44171.3561,Adult,y,stallion,y,5,2,n,
WGM5_1,WGM5,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2168.205322,sagerush steppe,42.389429,-107.670723,44170.42084,Adult,n,u,y,5,1,n,
WGM5_2,WGM5,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2168.205322,sagerush steppe,42.389429,-107.670723,44170.42084,Adult,n,u,y,5,1,n,
WGM6_1,WGM6,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2165.85083,sagerush steppe,42.390039,-107.669707,44170.42809,Adult,n,u,y,5,1,n,
WGM6_2,WGM6,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2165.85083,sagerush steppe,42.390039,-107.669707,44170.42809,Adult,n,u,y,5,1,n,
WGM7_1,WGM7,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2161.724609,sagerush steppe,42.390354,-107.669863,44170.43316,Adult,n,u,n,u,2,n,
WGM7_2,WGM7,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2161.724609,sagerush steppe,42.390354,-107.669863,44170.43316,Adult,n,u,n,u,2,n,
WGM8_1,WGM8,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2162.488281,sagerush steppe,42.390338,-107.669884,44170.43528,Adult,n,u,n,u,2,n,
WGM8_2,WGM8,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2162.488281,sagerush steppe,42.390338,-107.669884,44170.43528,Adult,n,u,n,u,2,n,
WGM9_1,WGM9,1,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2163.805908,sagerush steppe,42.390535,-107.668339,44170.44313,Adult,n,u,y,5,1,n,
WGM9_2,WGM9,2,WGM,winter,GM,wild,"Green Mountain HMA, WY, feces ",WY,21.2,high,2163.805908,sagerush steppe,42.390535,-107.668339,44170.44313,Adult,n,u,y,5,1,n,
WLBC10_1,WLBC10,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1543.643677,sagerush steppe,39.170025,-108.339996,44162.62787,Adult,n,u,n,u,2,y,
WLBC10_2,WLBC10,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1543.643677,sagerush steppe,39.170025,-108.339996,44162.62787,Adult,n,u,n,u,2,y,
WLBC11_1,WLBC11,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1559.908447,sagerush steppe,39.170247,-108.34035,44162.63451,Adult,n,u,n,u,2,n,
WLBC11_2,WLBC11,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1559.908447,sagerush steppe,39.170247,-108.34035,44162.63451,Adult,n,u,n,u,2,n,
WLBC12_1,WLBC12,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2107.471924,sagerush steppe,39.235914,-108.476754,44163.33473,Adult,n,u,n,u,2,n,
WLBC12_2,WLBC12,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2107.471924,sagerush steppe,39.235914,-108.476754,44163.33473,Adult,n,u,n,u,2,n,
WLBC13_1,WLBC13,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2093.943604,sagerush steppe,39.23705,-108.471877,44163.3524,Adult,n,u,n,u,2,y,
WLBC13_2,WLBC13,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2093.943604,sagerush steppe,39.23705,-108.471877,44163.3524,Adult,n,u,n,u,2,y,
WLBC14_1,WLBC14,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2084.401855,sagerush steppe,39.23773,-108.471395,44163.36715,Adult,n,u,n,u,2,y,
WLBC14_2,WLBC14,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2084.401855,sagerush steppe,39.23773,-108.471395,44163.36715,Adult,n,u,n,u,2,y,
WLBC15_1,WLBC15,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2083.953125,sagerush steppe,39.23771,-108.471365,44163.36904,Adult,n,u,y,5,1,y,
WLBC15_2,WLBC15,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2083.953125,sagerush steppe,39.23771,-108.471365,44163.36904,Adult,n,u,y,5,1,y,
